filename,class,split,original_width,original_height,resized_width,resized_height,path
pug_121_jpg.rf.a89d7478249483747e27d34f8318a840.jpg,dog,train,300,222,128,128,cats_dogs_preprocessed\train\dog\pug_121_jpg.rf.a89d7478249483747e27d34f8318a840.jpg
german_shorthaired_14_jpg.rf.496ff83b5e258e4bd1aeb45b648ed13c.jpg,dog,train,500,371,128,128,cats_dogs_preprocessed\train\dog\german_shorthaired_14_jpg.rf.496ff83b5e258e4bd1aeb45b648ed13c.jpg
keeshond_138_jpg.rf.5bad367030cfb0aa7a53b4bd5187d45f.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\keeshond_138_jpg.rf.5bad367030cfb0aa7a53b4bd5187d45f.jpg
beagle_180_jpg.rf.af5a3db676f33ab588bd65fd586fadb6.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\beagle_180_jpg.rf.af5a3db676f33ab588bd65fd586fadb6.jpg
yorkshire_terrier_106_jpg.rf.d6f3d2d3861cfdb0b43daab736c5c3d7.jpg,dog,train,500,500,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_106_jpg.rf.d6f3d2d3861cfdb0b43daab736c5c3d7.jpg
pug_185_jpg.rf.ab25dd1add392dc8b35533071deabc3a.jpg,dog,train,300,225,128,128,cats_dogs_preprocessed\train\dog\pug_185_jpg.rf.ab25dd1add392dc8b35533071deabc3a.jpg
havanese_127_jpg.rf.56d26b66fe1a7e6e1b14d6a29196d561.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\havanese_127_jpg.rf.56d26b66fe1a7e6e1b14d6a29196d561.jpg
american_bulldog_178_jpg.rf.b4a63ea0ccfb987d7d4e62c0a1d66548.jpg,dog,train,500,334,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_178_jpg.rf.b4a63ea0ccfb987d7d4e62c0a1d66548.jpg
samoyed_151_jpg.rf.7789f0db9c3c353f34e381ce131ae29a.jpg,dog,train,500,335,128,128,cats_dogs_preprocessed\train\dog\samoyed_151_jpg.rf.7789f0db9c3c353f34e381ce131ae29a.jpg
shiba_inu_165_jpg.rf.4354dc9a1f76107c29b0e0528e781980.jpg,dog,train,333,500,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_165_jpg.rf.4354dc9a1f76107c29b0e0528e781980.jpg
beagle_17_jpg.rf.d661ada4a90caaa8afcae50682d24a1a.jpg,dog,train,333,500,128,128,cats_dogs_preprocessed\train\dog\beagle_17_jpg.rf.d661ada4a90caaa8afcae50682d24a1a.jpg
saint_bernard_12_jpg.rf.06fdb9dba5da1544ef5cab27034275f5.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_12_jpg.rf.06fdb9dba5da1544ef5cab27034275f5.jpg
pug_124_jpg.rf.08f18c7bdd3053279ebf0a141dd43b42.jpg,dog,train,225,300,128,128,cats_dogs_preprocessed\train\dog\pug_124_jpg.rf.08f18c7bdd3053279ebf0a141dd43b42.jpg
beagle_158_jpg.rf.04a46b03d363e469491cc58137f3cc66.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\beagle_158_jpg.rf.04a46b03d363e469491cc58137f3cc66.jpg
great_pyrenees_153_jpg.rf.8bf2248d590ea8d786c88f371fd565d0.jpg,dog,train,500,413,128,128,cats_dogs_preprocessed\train\dog\great_pyrenees_153_jpg.rf.8bf2248d590ea8d786c88f371fd565d0.jpg
american_pit_bull_terrier_135_jpg.rf.f23ba7a8a1017fc71e62dcdeb3af9fa9.jpg,dog,train,300,225,128,128,cats_dogs_preprocessed\train\dog\american_pit_bull_terrier_135_jpg.rf.f23ba7a8a1017fc71e62dcdeb3af9fa9.jpg
staffordshire_bull_terrier_132_jpg.rf.1a41b767d90299778d392f3882e164ce.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\staffordshire_bull_terrier_132_jpg.rf.1a41b767d90299778d392f3882e164ce.jpg
boxer_150_jpg.rf.a88e7e188f890eeb88be49d4f8712cca.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\boxer_150_jpg.rf.a88e7e188f890eeb88be49d4f8712cca.jpg
wheaten_terrier_188_jpg.rf.c42d67cec737a2f6140273c2d7cda758.jpg,dog,train,500,330,128,128,cats_dogs_preprocessed\train\dog\wheaten_terrier_188_jpg.rf.c42d67cec737a2f6140273c2d7cda758.jpg
chihuahua_143_jpg.rf.001574f723482c9d5e993fcc27728e91.jpg,dog,train,202,300,128,128,cats_dogs_preprocessed\train\dog\chihuahua_143_jpg.rf.001574f723482c9d5e993fcc27728e91.jpg
scottish_terrier_172_jpg.rf.e307dfa8603b4cf8b2a8d4c054a66c81.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_172_jpg.rf.e307dfa8603b4cf8b2a8d4c054a66c81.jpg
english_cocker_spaniel_142_jpg.rf.1f40aa6bf596bc8c4b33ded80200848b.jpg,dog,train,500,417,128,128,cats_dogs_preprocessed\train\dog\english_cocker_spaniel_142_jpg.rf.1f40aa6bf596bc8c4b33ded80200848b.jpg
havanese_167_jpg.rf.781407109049892df594fd012b4c1ade.jpg,dog,train,329,500,128,128,cats_dogs_preprocessed\train\dog\havanese_167_jpg.rf.781407109049892df594fd012b4c1ade.jpg
yorkshire_terrier_189_jpg.rf.ad0d6c962b708fc8227c1843354d0041.jpg,dog,train,500,334,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_189_jpg.rf.ad0d6c962b708fc8227c1843354d0041.jpg
leonberger_149_jpg.rf.3df9c605907fb3911467f2abf7eb7512.jpg,dog,train,500,343,128,128,cats_dogs_preprocessed\train\dog\leonberger_149_jpg.rf.3df9c605907fb3911467f2abf7eb7512.jpg
samoyed_149_jpg.rf.c6bf305eaa640bc1202a2a1cb674f516.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\samoyed_149_jpg.rf.c6bf305eaa640bc1202a2a1cb674f516.jpg
leonberger_137_jpg.rf.16707a9dd175b9fb26b86aaf08a74a36.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\leonberger_137_jpg.rf.16707a9dd175b9fb26b86aaf08a74a36.jpg
american_bulldog_118_jpg.rf.19ddb13c6e9c69837c98eff19c65f7bc.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_118_jpg.rf.19ddb13c6e9c69837c98eff19c65f7bc.jpg
shiba_inu_124_jpg.rf.a88787fe5aad3c352cde9b7e99d1dc03.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_124_jpg.rf.a88787fe5aad3c352cde9b7e99d1dc03.jpg
beagle_133_jpg.rf.e68305880ff1c62d42095ffc3bdfd23d.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\beagle_133_jpg.rf.e68305880ff1c62d42095ffc3bdfd23d.jpg
japanese_chin_103_jpg.rf.17bf9403278f76748ecb22aff5dbfedf.jpg,dog,train,500,390,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_103_jpg.rf.17bf9403278f76748ecb22aff5dbfedf.jpg
samoyed_150_jpg.rf.7bc090c04cc30f98b1d7b597fbac029f.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\samoyed_150_jpg.rf.7bc090c04cc30f98b1d7b597fbac029f.jpg
japanese_chin_153_jpg.rf.d9a01d2873e86553dcd0d4aedcbad421.jpg,dog,train,500,430,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_153_jpg.rf.d9a01d2873e86553dcd0d4aedcbad421.jpg
shiba_inu_199_jpg.rf.4e0f1a314018e84aad8a33b12e7faf5e.jpg,dog,train,432,500,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_199_jpg.rf.4e0f1a314018e84aad8a33b12e7faf5e.jpg
english_setter_165_jpg.rf.ece3ff5a48702e310cfd029b9601c718.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\english_setter_165_jpg.rf.ece3ff5a48702e310cfd029b9601c718.jpg
scottish_terrier_182_jpg.rf.a4eb0c781e95b2367d085949acc493dd.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_182_jpg.rf.a4eb0c781e95b2367d085949acc493dd.jpg
japanese_chin_143_jpg.rf.a32810e2370ccf6f99ac6fa19b38849b.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_143_jpg.rf.a32810e2370ccf6f99ac6fa19b38849b.jpg
japanese_chin_146_jpg.rf.c3589330bd6ebf8e3414f28984a61727.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_146_jpg.rf.c3589330bd6ebf8e3414f28984a61727.jpg
american_pit_bull_terrier_134_jpg.rf.fae91eb602b864f71fe5e53b170f8132.jpg,dog,train,300,252,128,128,cats_dogs_preprocessed\train\dog\american_pit_bull_terrier_134_jpg.rf.fae91eb602b864f71fe5e53b170f8132.jpg
newfoundland_134_jpg.rf.20f3be286d671d4ea76a5d777d40b40d.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\newfoundland_134_jpg.rf.20f3be286d671d4ea76a5d777d40b40d.jpg
yorkshire_terrier_165_jpg.rf.79d787dfefd772e2394990909834b13a.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_165_jpg.rf.79d787dfefd772e2394990909834b13a.jpg
chihuahua_101_jpg.rf.a01d2387d3b4f3c6b968b2c5ca5d945e.jpg,dog,train,500,334,128,128,cats_dogs_preprocessed\train\dog\chihuahua_101_jpg.rf.a01d2387d3b4f3c6b968b2c5ca5d945e.jpg
german_shorthaired_16_jpg.rf.11129d3c1d89da07a096c618075a4868.jpg,dog,train,333,500,128,128,cats_dogs_preprocessed\train\dog\german_shorthaired_16_jpg.rf.11129d3c1d89da07a096c618075a4868.jpg
leonberger_174_jpg.rf.4c5820c4b95a05ed9e8d282f37dc907a.jpg,dog,train,500,334,128,128,cats_dogs_preprocessed\train\dog\leonberger_174_jpg.rf.4c5820c4b95a05ed9e8d282f37dc907a.jpg
yorkshire_terrier_174_jpg.rf.9276193d1ed03940e2e376a3d31b5361.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_174_jpg.rf.9276193d1ed03940e2e376a3d31b5361.jpg
american_bulldog_128_jpg.rf.43182de552529e1e5023cdc1228ff9a1.jpg,dog,train,500,281,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_128_jpg.rf.43182de552529e1e5023cdc1228ff9a1.jpg
basset_hound_156_jpg.rf.652ecf6bbe1fdc619fff8f26ef7e73b0.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\basset_hound_156_jpg.rf.652ecf6bbe1fdc619fff8f26ef7e73b0.jpg
saint_bernard_132_jpg.rf.04a44922afead0a6e3ad8521f2780f75.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_132_jpg.rf.04a44922afead0a6e3ad8521f2780f75.jpg
shiba_inu_183_jpg.rf.0ab5e35c66b37de6d32c61d00e9ce63c.jpg,dog,train,500,460,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_183_jpg.rf.0ab5e35c66b37de6d32c61d00e9ce63c.jpg
pomeranian_134_jpg.rf.fb1b528eaddde044d1bb964e8c47b36e.jpg,dog,train,300,248,128,128,cats_dogs_preprocessed\train\dog\pomeranian_134_jpg.rf.fb1b528eaddde044d1bb964e8c47b36e.jpg
basset_hound_180_jpg.rf.eb5cdeb097bc231adb06ac7c5c45fdc9.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\basset_hound_180_jpg.rf.eb5cdeb097bc231adb06ac7c5c45fdc9.jpg
american_bulldog_176_jpg.rf.92f96e4ec1bccbdbc8243c6888ca10ff.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_176_jpg.rf.92f96e4ec1bccbdbc8243c6888ca10ff.jpg
american_pit_bull_terrier_109_jpg.rf.47da8b2e52b17970a8ae6a369efce99c.jpg,dog,train,246,300,128,128,cats_dogs_preprocessed\train\dog\american_pit_bull_terrier_109_jpg.rf.47da8b2e52b17970a8ae6a369efce99c.jpg
german_shorthaired_121_jpg.rf.9482f5dfc3b9b452f83b9716e119ebbd.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\german_shorthaired_121_jpg.rf.9482f5dfc3b9b452f83b9716e119ebbd.jpg
chihuahua_11_jpg.rf.9c8633f9b22121d21e1c7380e9c1b939.jpg,dog,train,500,500,128,128,cats_dogs_preprocessed\train\dog\chihuahua_11_jpg.rf.9c8633f9b22121d21e1c7380e9c1b939.jpg
american_bulldog_144_jpg.rf.fe735e7242d35533bb5fb5ca4ad4197e.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_144_jpg.rf.fe735e7242d35533bb5fb5ca4ad4197e.jpg
leonberger_169_jpg.rf.26714dcd11d5fb21a7f6af5401377f6c.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\leonberger_169_jpg.rf.26714dcd11d5fb21a7f6af5401377f6c.jpg
chihuahua_185_jpg.rf.7579b1f89b5e6eed2334102e0f523376.jpg,dog,train,300,218,128,128,cats_dogs_preprocessed\train\dog\chihuahua_185_jpg.rf.7579b1f89b5e6eed2334102e0f523376.jpg
beagle_136_jpg.rf.20fec1b8aa809f98878cd56e42b5844e.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\beagle_136_jpg.rf.20fec1b8aa809f98878cd56e42b5844e.jpg
samoyed_121_jpg.rf.1085ad9e93dff9802e4975afb2fc7ea0.jpg,dog,train,500,400,128,128,cats_dogs_preprocessed\train\dog\samoyed_121_jpg.rf.1085ad9e93dff9802e4975afb2fc7ea0.jpg
japanese_chin_162_jpg.rf.4f713152831972b05b1e15f3c5db242e.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_162_jpg.rf.4f713152831972b05b1e15f3c5db242e.jpg
havanese_144_jpg.rf.d3e2e8cb9a7801e61894e372c4f1e1bb.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\havanese_144_jpg.rf.d3e2e8cb9a7801e61894e372c4f1e1bb.jpg
yorkshire_terrier_116_jpg.rf.0092b7d6b30f8b31fca462f31d96b5e8.jpg,dog,train,300,247,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_116_jpg.rf.0092b7d6b30f8b31fca462f31d96b5e8.jpg
newfoundland_137_jpg.rf.a8d67c5bdee05786f1b39578e209d26e.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\newfoundland_137_jpg.rf.a8d67c5bdee05786f1b39578e209d26e.jpg
great_pyrenees_125_jpg.rf.f520612ef70685f46bdaa11fb5da2744.jpg,dog,train,333,500,128,128,cats_dogs_preprocessed\train\dog\great_pyrenees_125_jpg.rf.f520612ef70685f46bdaa11fb5da2744.jpg
miniature_pinscher_131_jpg.rf.58adc39d9c18b88efaaae945e69cea37.jpg,dog,train,300,225,128,128,cats_dogs_preprocessed\train\dog\miniature_pinscher_131_jpg.rf.58adc39d9c18b88efaaae945e69cea37.jpg
keeshond_104_jpg.rf.a60816d0d1df0bc96b3a011ebbcfd5b7.jpg,dog,train,500,426,128,128,cats_dogs_preprocessed\train\dog\keeshond_104_jpg.rf.a60816d0d1df0bc96b3a011ebbcfd5b7.jpg
wheaten_terrier_177_jpg.rf.808fc86c969c8146319645bcf44ee96c.jpg,dog,train,500,330,128,128,cats_dogs_preprocessed\train\dog\wheaten_terrier_177_jpg.rf.808fc86c969c8146319645bcf44ee96c.jpg
havanese_121_jpg.rf.89ef3fbeee3ac01053ad4e16386accd8.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\havanese_121_jpg.rf.89ef3fbeee3ac01053ad4e16386accd8.jpg
pug_170_jpg.rf.8affd604f2628d3d0d87c8a67b457adf.jpg,dog,train,300,201,128,128,cats_dogs_preprocessed\train\dog\pug_170_jpg.rf.8affd604f2628d3d0d87c8a67b457adf.jpg
samoyed_153_jpg.rf.c2706437822c53dd8d4d74cb9daeb247.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\samoyed_153_jpg.rf.c2706437822c53dd8d4d74cb9daeb247.jpg
shiba_inu_132_jpg.rf.d78b9415e906d676483604c844a0c98c.jpg,dog,train,334,500,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_132_jpg.rf.d78b9415e906d676483604c844a0c98c.jpg
samoyed_179_jpg.rf.c8657ea749997b3ec76086cad30a6974.jpg,dog,train,500,334,128,128,cats_dogs_preprocessed\train\dog\samoyed_179_jpg.rf.c8657ea749997b3ec76086cad30a6974.jpg
havanese_157_jpg.rf.18088a3ef4a667e5c0b961bac78d0c75.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\havanese_157_jpg.rf.18088a3ef4a667e5c0b961bac78d0c75.jpg
wheaten_terrier_131_jpg.rf.8ff32f62df3f8a2e4d608048de999516.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\wheaten_terrier_131_jpg.rf.8ff32f62df3f8a2e4d608048de999516.jpg
american_bulldog_200_jpg.rf.59376cb47c650dbe72573a44b73ad411.jpg,dog,train,500,319,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_200_jpg.rf.59376cb47c650dbe72573a44b73ad411.jpg
boxer_142_jpg.rf.2be5635e118f51216d9d514f2fdfbcb3.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\boxer_142_jpg.rf.2be5635e118f51216d9d514f2fdfbcb3.jpg
pomeranian_108_jpg.rf.3a19493eb98ab74e14c556c2a9e89a97.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\pomeranian_108_jpg.rf.3a19493eb98ab74e14c556c2a9e89a97.jpg
scottish_terrier_165_jpg.rf.b78ac4e664eb4c311f451a0b9525382d.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_165_jpg.rf.b78ac4e664eb4c311f451a0b9525382d.jpg
japanese_chin_108_jpg.rf.1b97cd65bd88c18a66d5d9e9a99c441e.jpg,dog,train,500,374,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_108_jpg.rf.1b97cd65bd88c18a66d5d9e9a99c441e.jpg
shiba_inu_144_jpg.rf.1e1f4e56ad190dbd8e51edeb698100af.jpg,dog,train,334,500,128,128,cats_dogs_preprocessed\train\dog\shiba_inu_144_jpg.rf.1e1f4e56ad190dbd8e51edeb698100af.jpg
havanese_105_jpg.rf.54fbcf6482fd1fdad898ea71008516b5.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\havanese_105_jpg.rf.54fbcf6482fd1fdad898ea71008516b5.jpg
american_bulldog_148_jpg.rf.f0a7b86489589aa05534a6f8cb0fe70a.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_148_jpg.rf.f0a7b86489589aa05534a6f8cb0fe70a.jpg
english_cocker_spaniel_157_jpg.rf.f3dda6bc7163efd87e191af1ef6457d5.jpg,dog,train,500,485,128,128,cats_dogs_preprocessed\train\dog\english_cocker_spaniel_157_jpg.rf.f3dda6bc7163efd87e191af1ef6457d5.jpg
pomeranian_129_jpg.rf.602d88c257ba0bba7ffc2020617eec71.jpg,dog,train,300,267,128,128,cats_dogs_preprocessed\train\dog\pomeranian_129_jpg.rf.602d88c257ba0bba7ffc2020617eec71.jpg
saint_bernard_118_jpg.rf.8c6b64fcd3837b68285eecd6ef0064d5.jpg,dog,train,500,451,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_118_jpg.rf.8c6b64fcd3837b68285eecd6ef0064d5.jpg
scottish_terrier_10_jpg.rf.8f466bebfb31feac4c04eb437c182f4d.jpg,dog,train,500,335,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_10_jpg.rf.8f466bebfb31feac4c04eb437c182f4d.jpg
english_cocker_spaniel_117_jpg.rf.6662b5873cd8ce125c4b7fa386101fc2.jpg,dog,train,281,500,128,128,cats_dogs_preprocessed\train\dog\english_cocker_spaniel_117_jpg.rf.6662b5873cd8ce125c4b7fa386101fc2.jpg
havanese_106_jpg.rf.61af4ff9374a4621ff17a331e9318c35.jpg,dog,train,362,500,128,128,cats_dogs_preprocessed\train\dog\havanese_106_jpg.rf.61af4ff9374a4621ff17a331e9318c35.jpg
havanese_150_jpg.rf.e14cc52d99df0462ae2390e94408b2d6.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\havanese_150_jpg.rf.e14cc52d99df0462ae2390e94408b2d6.jpg
wheaten_terrier_158_jpg.rf.5a78ca573612e59af5a94810180d2997.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\wheaten_terrier_158_jpg.rf.5a78ca573612e59af5a94810180d2997.jpg
basset_hound_143_jpg.rf.b01e495fd4734a7453d44419c599af06.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\basset_hound_143_jpg.rf.b01e495fd4734a7453d44419c599af06.jpg
chihuahua_17_jpg.rf.d97aa2c7e61de5128686d82b87c95215.jpg,dog,train,500,281,128,128,cats_dogs_preprocessed\train\dog\chihuahua_17_jpg.rf.d97aa2c7e61de5128686d82b87c95215.jpg
staffordshire_bull_terrier_198_jpg.rf.5ed473b2706565b6fe09fac6ef05ba9e.jpg,dog,train,500,330,128,128,cats_dogs_preprocessed\train\dog\staffordshire_bull_terrier_198_jpg.rf.5ed473b2706565b6fe09fac6ef05ba9e.jpg
beagle_119_jpg.rf.6b33ad08df976c646882792ac779c81d.jpg,dog,train,456,500,128,128,cats_dogs_preprocessed\train\dog\beagle_119_jpg.rf.6b33ad08df976c646882792ac779c81d.jpg
english_cocker_spaniel_160_jpg.rf.92a76ae70f02de3efe3d2a728558d63b.jpg,dog,train,413,500,128,128,cats_dogs_preprocessed\train\dog\english_cocker_spaniel_160_jpg.rf.92a76ae70f02de3efe3d2a728558d63b.jpg
japanese_chin_105_jpg.rf.16512f07fad3dd0bfbc57ae75d3673e3.jpg,dog,train,336,500,128,128,cats_dogs_preprocessed\train\dog\japanese_chin_105_jpg.rf.16512f07fad3dd0bfbc57ae75d3673e3.jpg
german_shorthaired_150_jpg.rf.859cf03623a6023a128beaa24005df0e.jpg,dog,train,333,500,128,128,cats_dogs_preprocessed\train\dog\german_shorthaired_150_jpg.rf.859cf03623a6023a128beaa24005df0e.jpg
saint_bernard_140_jpg.rf.f22344dc6f27094b0d55ab51dc1e8206.jpg,dog,train,450,500,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_140_jpg.rf.f22344dc6f27094b0d55ab51dc1e8206.jpg
scottish_terrier_128_jpg.rf.cb2c8f2407965c1ff59ba386d1b74008.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_128_jpg.rf.cb2c8f2407965c1ff59ba386d1b74008.jpg
english_setter_190_jpg.rf.bd4261986204eab15f361ed91ad1697f.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\english_setter_190_jpg.rf.bd4261986204eab15f361ed91ad1697f.jpg
scottish_terrier_101_jpg.rf.37fa45b7a4dca8489abe8ae7bc8ccaf5.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\scottish_terrier_101_jpg.rf.37fa45b7a4dca8489abe8ae7bc8ccaf5.jpg
english_cocker_spaniel_173_jpg.rf.58a3d878bbd1bd2da15c4e95879e9046.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\english_cocker_spaniel_173_jpg.rf.58a3d878bbd1bd2da15c4e95879e9046.jpg
havanese_112_jpg.rf.c2cbfc56e0b0c3f898f524b92307eebf.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\havanese_112_jpg.rf.c2cbfc56e0b0c3f898f524b92307eebf.jpg
yorkshire_terrier_108_jpg.rf.f7a77961fb4f7d4b793a7bed85f2a99b.jpg,dog,train,478,500,128,128,cats_dogs_preprocessed\train\dog\yorkshire_terrier_108_jpg.rf.f7a77961fb4f7d4b793a7bed85f2a99b.jpg
miniature_pinscher_187_jpg.rf.39584a5cb58f79b80cc43e55b4195799.jpg,dog,train,300,225,128,128,cats_dogs_preprocessed\train\dog\miniature_pinscher_187_jpg.rf.39584a5cb58f79b80cc43e55b4195799.jpg
english_setter_120_jpg.rf.66b92a07d016dbdd04a49b66b19499a0.jpg,dog,train,310,500,128,128,cats_dogs_preprocessed\train\dog\english_setter_120_jpg.rf.66b92a07d016dbdd04a49b66b19499a0.jpg
staffordshire_bull_terrier_123_jpg.rf.a5852688653c9f2df5bd0ee6778489c6.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\staffordshire_bull_terrier_123_jpg.rf.a5852688653c9f2df5bd0ee6778489c6.jpg
pomeranian_135_jpg.rf.1719ba59884757d1c8e3ea032a93175f.jpg,dog,train,218,300,128,128,cats_dogs_preprocessed\train\dog\pomeranian_135_jpg.rf.1719ba59884757d1c8e3ea032a93175f.jpg
keeshond_128_jpg.rf.49fe2ae98af1b78f074da834ed36f79f.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\keeshond_128_jpg.rf.49fe2ae98af1b78f074da834ed36f79f.jpg
saint_bernard_157_jpg.rf.8b8b2637c71d185074db0d88bbb571ac.jpg,dog,train,334,500,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_157_jpg.rf.8b8b2637c71d185074db0d88bbb571ac.jpg
american_bulldog_15_jpg.rf.203ca553122b6550e27f9be376422eea.jpg,dog,train,334,500,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_15_jpg.rf.203ca553122b6550e27f9be376422eea.jpg
miniature_pinscher_108_jpg.rf.06b1992239cc6bee30c19531cb9db261.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\miniature_pinscher_108_jpg.rf.06b1992239cc6bee30c19531cb9db261.jpg
american_bulldog_149_jpg.rf.2e1409cf0481360ea7dea93bc4f66f45.jpg,dog,train,375,500,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_149_jpg.rf.2e1409cf0481360ea7dea93bc4f66f45.jpg
great_pyrenees_148_jpg.rf.6ed65570f2b5988c274ca94d6a708b5b.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\great_pyrenees_148_jpg.rf.6ed65570f2b5988c274ca94d6a708b5b.jpg
havanese_12_jpg.rf.9a82100b6a15bb23792a4c6e53110636.jpg,dog,train,357,500,128,128,cats_dogs_preprocessed\train\dog\havanese_12_jpg.rf.9a82100b6a15bb23792a4c6e53110636.jpg
american_bulldog_169_jpg.rf.63d3bbe9b0e5d2e074b70aeacce1d372.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\american_bulldog_169_jpg.rf.63d3bbe9b0e5d2e074b70aeacce1d372.jpg
saint_bernard_17_jpg.rf.31ce6cba3f49ad4b1cbb7d38ae9663ad.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_17_jpg.rf.31ce6cba3f49ad4b1cbb7d38ae9663ad.jpg
samoyed_18_jpg.rf.0a7ffce51f9faefe62efb2794f81bcd4.jpg,dog,train,500,333,128,128,cats_dogs_preprocessed\train\dog\samoyed_18_jpg.rf.0a7ffce51f9faefe62efb2794f81bcd4.jpg
saint_bernard_163_jpg.rf.0df77e1766aa07e6aebcc0ec0af3edd4.jpg,dog,train,500,375,128,128,cats_dogs_preprocessed\train\dog\saint_bernard_163_jpg.rf.0df77e1766aa07e6aebcc0ec0af3edd4.jpg
wheaten_terrier_170_jpg.rf.27705586e512458abc0d59f44987e78a.jpg,dog,train,500,330,128,128,cats_dogs_preprocessed\train\dog\wheaten_terrier_170_jpg.rf.27705586e512458abc0d59f44987e78a.jpg
